               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  72,            0.065506,             0.01328,                   0,              0.3133,             0.36934,              0.2418,            0.074663,            0.056459,           0.0072823,                   0,            0.031779,           0.0037786,           0.0037786
                  73,            0.063181,             0.01327,                   0,             0.29324,             0.40476,             0.25905,            0.066463,            0.065675,           0.0067325,                   0,            0.030783,           0.0037829,           0.0037829
                  74,             0.11508,            0.012388,                   0,             0.35715,             0.32381,              0.2509,            0.082196,            0.062144,           0.0066002,                   0,            0.029786,           0.0037858,           0.0037858
                  75,             0.10482,            0.013981,                   0,             0.36847,             0.32857,             0.26293,            0.088484,            0.058681,           0.0064152,                   0,            0.028788,           0.0037875,           0.0037875
                  76,            0.060537,            0.014362,                   0,             0.34707,             0.36196,              0.2735,            0.075643,            0.054874,           0.0067966,                   0,            0.027788,           0.0037878,           0.0037878
                  77,             0.10196,            0.012878,                   0,             0.34142,             0.38571,             0.28525,            0.093727,            0.055857,           0.0066344,                   0,            0.026787,           0.0037869,           0.0037869
                  78,            0.099284,            0.014188,                   0,             0.35445,              0.4381,             0.29005,            0.099127,            0.053797,            0.006658,                   0,            0.025785,           0.0037846,           0.0037846
                  79,            0.095129,            0.014113,                   0,             0.35483,                 0.4,             0.28341,            0.093604,            0.053505,           0.0065031,                   0,            0.024781,           0.0037809,           0.0037809
                  80,            0.059506,            0.012395,                   0,             0.31486,             0.39048,             0.23385,            0.060681,             0.06287,           0.0059183,                   0,            0.023776,            0.003776,            0.003776
                  81,            0.060296,            0.012184,                   0,             0.29848,             0.25714,             0.18329,            0.041886,            0.056532,           0.0062497,                   0,             0.02277,           0.0037697,           0.0037697
                  82,            0.099609,            0.015008,                   0,             0.44962,             0.34286,             0.30088,            0.082266,            0.053237,           0.0061794,                   0,            0.021762,           0.0037622,           0.0037622
                  83,            0.094987,            0.014623,                   0,             0.37683,                 0.4,             0.29379,            0.097194,            0.052788,           0.0059738,                   0,            0.020753,           0.0037533,           0.0037533
                  84,            0.090674,            0.015267,                   0,             0.40854,              0.3619,             0.29066,            0.096052,            0.052915,           0.0058517,                   0,            0.019743,            0.003743,            0.003743
                  85,            0.055594,            0.013507,                   0,             0.32011,              0.2619,             0.18783,            0.039447,            0.058498,           0.0056005,                   0,            0.018732,           0.0037315,           0.0037315
                  86,            0.091763,            0.011068,                   0,             0.35014,             0.29048,             0.21182,            0.055317,            0.060283,           0.0054307,                   0,            0.017719,           0.0037186,           0.0037186
                  87,            0.060869,            0.012044,                   0,             0.31216,             0.36307,             0.23484,            0.071716,            0.056549,           0.0055286,                   0,            0.016704,           0.0037045,           0.0037045
                  88,            0.058256,             0.01366,                   0,             0.39838,             0.30952,             0.25324,            0.092501,            0.053157,           0.0056697,                   0,            0.015689,            0.003689,            0.003689
                  89,            0.099134,            0.014239,                   0,             0.31065,             0.42857,             0.26421,            0.094668,            0.052764,           0.0056123,                   0,            0.014672,           0.0036721,           0.0036721
                  90,            0.093328,            0.012953,                   0,             0.36851,             0.38095,             0.29198,            0.095052,            0.052885,            0.005513,                   0,            0.013654,            0.003654,            0.003654
                  91,            0.056999,            0.015372,                   0,             0.27447,             0.42381,             0.22448,            0.069412,            0.055211,           0.0055397,                   0,            0.012635,           0.0036345,           0.0036345
                  92,            0.090884,            0.013272,                   0,             0.29083,             0.39524,             0.24127,             0.07897,            0.056389,           0.0055286,                   0,            0.011614,           0.0036138,           0.0036138
                  93,            0.057778,            0.014065,                   0,              0.2729,             0.35238,              0.2244,            0.058287,            0.052441,           0.0059323,                   0,            0.010592,           0.0035917,           0.0035917
                  94,            0.091879,            0.014226,                   0,             0.44031,              0.3484,             0.31307,            0.087476,            0.052359,           0.0059463,                   0,           0.0095682,           0.0035682,           0.0035682
                  95,            0.054234,            0.014586,                   0,             0.35421,             0.37619,             0.25461,            0.066579,            0.056311,           0.0057914,                   0,           0.0085435,           0.0035435,           0.0035435
                  96,            0.057259,             0.01446,                   0,             0.50525,             0.37143,              0.3387,             0.11695,            0.047461,           0.0061418,                   0,           0.0075174,           0.0035174,           0.0035174
                  97,            0.092325,            0.015723,                   0,             0.48241,              0.3619,             0.34821,             0.12837,            0.047071,            0.006096,                   0,           0.0064901,           0.0034901,           0.0034901
                  98,            0.087482,            0.012994,                   0,             0.60113,             0.34762,             0.40298,             0.15752,            0.047322,            0.006427,                   0,           0.0054614,           0.0034614,           0.0034614
                  99,            0.086951,            0.012976,                   0,             0.57556,             0.34762,             0.39919,             0.15766,            0.048791,            0.006385,                   0,           0.0044313,           0.0034313,           0.0034313
                 100,            0.054382,            0.013898,                   0,             0.42779,             0.38095,              0.3226,             0.11535,            0.050361,           0.0066705,                   0,              0.0034,              0.0034,              0.0034
                 101,            0.086619,            0.013313,                   0,              0.4292,             0.40952,             0.36035,             0.13066,            0.050483,           0.0067576,                   0,              0.0034,              0.0034,              0.0034
                 102,            0.054133,            0.012353,                   0,             0.47769,             0.32381,             0.33561,              0.1004,            0.054712,           0.0066729,                   0,            0.003334,            0.003334,            0.003334
                 103,            0.054015,            0.011428,                   0,             0.39095,             0.49048,             0.37499,             0.14648,            0.047082,           0.0066585,                   0,            0.003268,            0.003268,            0.003268
                 104,             0.05371,            0.011871,                   0,             0.34247,             0.37619,             0.25805,            0.080691,            0.054056,           0.0065221,                   0,            0.003202,            0.003202,            0.003202
                 105,            0.089924,            0.012356,                   0,             0.37824,                 0.4,             0.27838,            0.095344,             0.05058,              0.0065,                   0,            0.003136,            0.003136,            0.003136
                 106,            0.084133,            0.013386,                   0,             0.35583,             0.37619,             0.25597,            0.096092,            0.050081,           0.0065854,                   0,             0.00307,             0.00307,             0.00307
                 107,            0.051823,            0.014124,                   0,             0.43809,             0.38095,             0.35086,              0.1473,            0.047623,           0.0063956,                   0,            0.003004,            0.003004,            0.003004
                 108,            0.081926,            0.012743,                   0,             0.41708,             0.39048,             0.33132,             0.13452,            0.049404,           0.0062106,                   0,            0.002938,            0.002938,            0.002938
                 109,             0.08009,            0.014384,                   0,             0.51078,             0.40272,             0.39357,             0.15771,             0.04731,           0.0062502,                   0,            0.002872,            0.002872,            0.002872
                 110,             0.07134,            0.014094,                   0,             0.50182,              0.4381,             0.40218,             0.15306,            0.046322,           0.0062754,                   0,            0.002806,            0.002806,            0.002806
                 111,            0.050401,            0.012977,                   0,             0.42709,             0.41429,             0.33709,             0.12906,            0.051338,           0.0060497,                   0,             0.00274,             0.00274,             0.00274
                 112,            0.080052,            0.013546,                   0,              0.4732,             0.44286,             0.38968,             0.15603,            0.049144,           0.0060527,                   0,            0.002674,            0.002674,            0.002674
