               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  70,            0.051853,            0.010916,                   0,             0.88845,             0.74058,             0.83258,             0.43817,            0.050516,            0.011237,                   0,           0.0072676,           0.0072676,           0.0072676
                  71,             0.05205,            0.010611,                   0,             0.86267,             0.73158,             0.81732,             0.42521,            0.049155,            0.011882,                   0,            0.007228,            0.007228,            0.007228
                  72,             0.05238,            0.010719,                   0,             0.84757,             0.70239,             0.78333,             0.40473,            0.050278,            0.012244,                   0,           0.0071884,           0.0071884,           0.0071884
                  73,            0.051458,            0.012252,                   0,             0.87696,             0.71274,             0.80323,             0.41332,            0.051356,            0.011877,                   0,           0.0071488,           0.0071488,           0.0071488
                  74,            0.051789,            0.011194,                   0,             0.89458,              0.6997,             0.81296,             0.43082,            0.049935,            0.011576,                   0,           0.0071092,           0.0071092,           0.0071092
                  75,            0.048925,            0.011085,                   0,             0.84253,             0.71404,              0.8039,               0.419,             0.04767,            0.011271,                   0,           0.0070696,           0.0070696,           0.0070696
                  76,            0.047828,           0.0098614,                   0,             0.83657,             0.72982,             0.80753,             0.41866,            0.047974,            0.010987,                   0,             0.00703,             0.00703,             0.00703
                  77,            0.049652,           0.0097573,                   0,             0.85815,             0.74211,              0.8262,             0.45224,            0.048514,            0.010732,                   0,           0.0069904,           0.0069904,           0.0069904
                  78,            0.055843,            0.011573,                   0,             0.88966,             0.75965,             0.84144,             0.45606,            0.047781,            0.010619,                   0,           0.0069508,           0.0069508,           0.0069508
                  79,            0.047494,            0.010395,                   0,             0.86811,              0.7506,             0.83808,             0.45775,            0.047292,            0.010341,                   0,           0.0069112,           0.0069112,           0.0069112
                  80,            0.051272,            0.010972,                   0,             0.84835,             0.73684,             0.82805,             0.44354,            0.047391,            0.011048,                   0,           0.0068716,           0.0068716,           0.0068716
                  81,            0.046824,             0.01089,                   0,             0.88966,             0.73509,             0.83532,             0.46059,            0.043821,            0.010692,                   0,            0.006832,            0.006832,            0.006832
                  82,            0.045976,            0.010744,                   0,             0.89446,             0.68393,             0.79608,             0.40247,            0.046101,            0.013631,                   0,           0.0067924,           0.0067924,           0.0067924
